"metabolite","pval","adj_pval","dm"
"100001022",0.00108225108225102,0.0426656676656677,-0.533335648
"100001293",0.00108225108225108,0.0426656676656677,0.637999963
"100001481",0.00108225108225102,0.0426656676656677,-1.159498952
"1137",0.00108225108225108,0.0426656676656677,0.611179451
"1489",0.00108225108225108,0.0426656676656677,0.541158148166667
"1648",0.00108225108225102,0.0426656676656677,-1.56120175516667
"798",0.00108225108225108,0.0426656676656677,0.920016319333333
"999924663",0.000782983397227932,0.0426656676656677,-1.61139963616667
"999924712",0.00106414637531793,0.0426656676656677,-1.53108480016667
